model_name,model_id,task_id,category,compression_level,full_pivot,pivot_id_extracted,pivot_extracted_flag,pivot_preserved,fixed_pivot_feasible,raw_validity,raw_validity_full,raw_validity_compressed,semantic_regret,full_pivot_matches_ground_truth,pivot_matches_ground_truth,full_answer,compressed_answer
Qwen-2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct,A01,incident,0.4,A01-E065,A01-E065,1,1,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.3397644886972945,1,1,"PIVOT_ID=A01-E065

The root cause is identified as event A01-E065 due to its highest composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:

- **A01-E059**: Config baseline update for cache on 2026-05-05, which has a composite score of 1 and although low, it references dependencies that only matter when read with the full timeline.
- **A01-E005**: Routine telemetry for api-gateway on 2026-05-05, which has a composite score of 35 and includes procedural details that summarizers often collapse away, changing which pivot is admissible.
- **A01-E019**: Routine telemetry for api-gateway on 2026-05-19, which has a composite score of 20 and includes procedural details that summarizers often collapse away, changing which pivot is","PIVOT_ID=A01-E065

The root cause is identified as the event with the highest composite severity score, which is [A01-E065] 2026-05-11 17:28 | Service=ledger | Event=Cascade failure across service mesh | Severity=9 | Scope=12 | Composite=108.

Prerequisite events that enabled this root cause include:

- [A01-E002] 2026-05-02 09:07 | Service=ledger | Event=Routine telemetry | Severity=5 | Scope=3 | Composite=15
- [A01-E003] 2026-05-03 10:14 | Service=cache | Event=Routine telemetry | Severity=3 | Scope=5 | Composite=15
- [A01-E010] 2026-05-10 17:03"
Qwen-2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct,A01,incident,0.5,A01-E065,A01-E065,1,1,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.31574844092759446,1,1,"PIVOT_ID=A01-E065

The root cause is identified as event A01-E065 due to its highest composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:

- **A01-E059**: Config baseline update for cache on 2026-05-05, which has a composite score of 1 and although low, it references dependencies that only matter when read with the full timeline.
- **A01-E005**: Routine telemetry for api-gateway on 2026-05-05, which has a composite score of 35 and includes procedural details that summarizers often collapse away, changing which pivot is admissible.
- **A01-E019**: Routine telemetry for api-gateway on 2026-05-19, which has a composite score of 20 and includes procedural details that summarizers often collapse away, changing which pivot is","PIVOT_ID=A01-E065

The root cause is identified as event [A01-E065], which has a composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:

- [A01-E009] 2026-05-09 16:56 | Service=ledger | Event=Routine telemetry | Severity=4 | Scope=7 | Composite=28
- [A01-E028] 2026-05-01 13:09 | Service=search | Event=Routine telemetry | Severity=4 | Scope=4 | Composite=16
- [A01-E029] 2026-05-02 14:16 | Service=auth | Event=Routine telemetry | Severity=4 | Scope=5 | Composite=20
- [A01-E030] 2"
Qwen-2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct,A01,incident,0.6,A01-E065,A01-E065,1,1,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.32573930464176637,1,1,"PIVOT_ID=A01-E065

The root cause is identified as event A01-E065 due to its highest composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:

- **A01-E059**: Config baseline update for cache on 2026-05-05, which has a composite score of 1 and although low, it references dependencies that only matter when read with the full timeline.
- **A01-E005**: Routine telemetry for api-gateway on 2026-05-05, which has a composite score of 35 and includes procedural details that summarizers often collapse away, changing which pivot is admissible.
- **A01-E019**: Routine telemetry for api-gateway on 2026-05-19, which has a composite score of 20 and includes procedural details that summarizers often collapse away, changing which pivot is","PIVOT_ID=A01-E065

The root cause is identified as event A01-E065 with a composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:
- A01-E005: With a composite severity score of 35 (Severity=5 * Scope=7), this event changes the pivot point for admissibility globally.
- A01-E035: With a composite severity score of 24 (Severity=4 * Scope=6), this event preserves details that become causal prerequisites for later interpretation.
- A01-E037: With a composite severity score of 30 (Severity=5 * Scope=6), this event also preserves details that become causal prerequisites for later interpretation.
- A01-E043: With a composite severity score of 10 (Severity=5 * Scope=2), this event references dependencies that only matter when read with the full timeline.
- A01-E"
Qwen-2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct,A02,incident,0.4,A02-E062,A02-E062,1,1,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.37729248707749596,1,1,"PIVOT_ID=A02-E062

The root cause is identified as event A02-E062 with a composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:

- **A02-E004** (Composite=35): Update processed as ordinary background activity in incident operations, with commentary that seems low salience unless one tracks the global score rule.
- **A02-E013** (Composite=35): Update processed as ordinary background activity in incident operations, and the note references dependencies that only matter when read with the full timeline.
- **A02-E018** (Composite=24): Update processed as ordinary background activity in incident operations, while preserving details that become causal prerequisites for later interpretation.
- **A02-E032** (Composite=30): Local checks passed with only minor variance in incident operations, and includes procedural details that summarizers often collapse away.
- **A02-E0","PIVOT_ID=A02-E062

The root cause is identified as event A02-E062 due to its highest composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:
- A02-E004: Service=queue | Event=Routine telemetry | Severity=5 | Scope=7 | Composite=35
- A02-E013: Service=search | Event=Routine telemetry | Severity=3 | Scope=3 | Composite=9
- A02-E018: Service=queue | Event=Routine telemetry | Severity=4 | Scope=6 | Composite=24
- A02-E036: Service=auth | Event=Routine telemetry | Severity=2 | Scope=7 | Composite=14
- A02-E045: Service=cache | Event=Routine telemetry | Severity=5 | Scope=2 | Composite=10
- A02-E050:"
Qwen-2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct,A02,incident,0.5,A02-E062,A02-E062,1,1,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.2364554199753326,1,1,"PIVOT_ID=A02-E062

The root cause is identified as event A02-E062 with a composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:

- **A02-E004** (Composite=35): Update processed as ordinary background activity in incident operations, with commentary that seems low salience unless one tracks the global score rule.
- **A02-E013** (Composite=35): Update processed as ordinary background activity in incident operations, and the note references dependencies that only matter when read with the full timeline.
- **A02-E018** (Composite=24): Update processed as ordinary background activity in incident operations, while preserving details that become causal prerequisites for later interpretation.
- **A02-E032** (Composite=30): Local checks passed with only minor variance in incident operations, and includes procedural details that summarizers often collapse away.
- **A02-E0","PIVOT_ID=A02-E062

The root cause is identified as event A02-E062 due to its composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:

- **A02-E001** (Composite=20): Provides initial context and minor variance in incident operations that could influence system stability.
- **A02-E003** (Not listed, but inferred from pattern): Likely an event that sets up dependencies or conditions necessary for later events.
- **A02-E008** (Composite=10): Repetitive housekeeping and status chatter that might indicate underlying issues.
- **A02-E013** (Composite=35): Routine telemetry that references dependencies critical for understanding the full timeline.
- **A02-E018** (Composite=24): Update processed as ordinary background activity, but with details that become causal prerequisites.
- **A02-E028**"
Qwen-2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct,A02,incident,0.6,A02-E062,A02-E062,1,1,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.35257562935348163,1,1,"PIVOT_ID=A02-E062

The root cause is identified as event A02-E062 with a composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:

- **A02-E004** (Composite=35): Update processed as ordinary background activity in incident operations, with commentary that seems low salience unless one tracks the global score rule.
- **A02-E013** (Composite=35): Update processed as ordinary background activity in incident operations, and the note references dependencies that only matter when read with the full timeline.
- **A02-E018** (Composite=24): Update processed as ordinary background activity in incident operations, while preserving details that become causal prerequisites for later interpretation.
- **A02-E032** (Composite=30): Local checks passed with only minor variance in incident operations, and includes procedural details that summarizers often collapse away.
- **A02-E0","PIVOT_ID=A02-E062

The root cause is identified as event A02-E062 due to its composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:
- [A02-E059] 2026-05-05 11:46 | Service=cache | Event=Routine telemetry | Severity=5 | Scope=5 | Composite=25 | This event includes procedural details that become causal prerequisites for later interpretation.
- [A02-E061] 2026-05-07 13:00 | Service=api-gateway | Event=Routine telemetry | Severity=4 | Scope=7 | Composite=28 | This event also includes procedural details that become causal prerequisites for later interpretation.
- [A02-E057] 2026-05-03 09:32 | Service=auth | Event=R"
Qwen-2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct,A03,incident,0.4,A03-E058,A03-E058,1,1,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.3484534611527942,1,1,"PIVOT_ID=A03-E058

The root cause is identified as event A03-E058 due to its highest composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:
- A03-E006: Service=billing | Routine telemetry | Severity=5 | Scope=7 | Composite=35
- A03-E016: Service=ledger | Routine telemetry | Severity=4 | Scope=5 | Composite=20
- A03-E020: Service=billing | Routine telemetry | Severity=5 | Scope=7 | Composite=35
- A03-E024: Service=cache | Routine telemetry | Severity=5 | Scope=5 | Composite=25
- A03-E028: Service=search | Routine telemetry | Severity=2 | Scope=4 | Composite=8
- A03-E030: Service=ledger | Routine telemetry | Severity=4","PIVOT_ID=A03-E058

The root cause is identified as event A03-E058 with a composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:

- **A03-E002** (Composite=24): Local checks passed with minor variance, shifting downstream feasibility.
- **A03-E006** (Composite=35): Update processed as ordinary background activity, referencing dependencies that matter with the full timeline.
- **A03-E013** (Composite=25): Update processed as ordinary background activity, changing pivot admissibility globally.
- **A03-E016** (Composite=20): Nothing strategically dominant in isolation, changing pivot admissibility globally.
- **A03-E020** (Composite=35): Local checks passed with minor variance, acting as a structural breadcrumb.
- **A03-E023** (Composite=14): Local"
Qwen-2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct,A03,incident,0.5,A03-E058,A03-E058,1,1,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.37818429512141316,1,1,"PIVOT_ID=A03-E058

The root cause is identified as event A03-E058 due to its highest composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:
- A03-E006: Service=billing | Routine telemetry | Severity=5 | Scope=7 | Composite=35
- A03-E016: Service=ledger | Routine telemetry | Severity=4 | Scope=5 | Composite=20
- A03-E020: Service=billing | Routine telemetry | Severity=5 | Scope=7 | Composite=35
- A03-E024: Service=cache | Routine telemetry | Severity=5 | Scope=5 | Composite=25
- A03-E028: Service=search | Routine telemetry | Severity=2 | Scope=4 | Composite=8
- A03-E030: Service=ledger | Routine telemetry | Severity=4","PIVOT_ID=A03-E058

The root cause is identified as event A03-E058 due to its maximum composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:

- **A03-E008** (Composite=25): Logs show repetitive housekeeping and status chatter in incident operations, indicating ongoing maintenance activities that could affect system stability.
- **A03-E029** (Composite=20): Local checks passed with only minor variance, but it references dependencies that only matter when read with the full timeline, suggesting underlying issues.
- **A03-E030** (Composite=20): The update was processed as ordinary background activity, but it preserves details that become causal prerequisites for later interpretation, hinting at potential hidden issues.
- **A03-E046** (Composite=20): Logs show repetitive housekeeping and status chatter in incident operations, while preserving details that become causal prerequisites for later interpretation"
Qwen-2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct,A03,incident,0.6,A03-E058,A03-E058,1,1,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.3941716728363427,1,1,"PIVOT_ID=A03-E058

The root cause is identified as event A03-E058 due to its highest composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:
- A03-E006: Service=billing | Routine telemetry | Severity=5 | Scope=7 | Composite=35
- A03-E016: Service=ledger | Routine telemetry | Severity=4 | Scope=5 | Composite=20
- A03-E020: Service=billing | Routine telemetry | Severity=5 | Scope=7 | Composite=35
- A03-E024: Service=cache | Routine telemetry | Severity=5 | Scope=5 | Composite=25
- A03-E028: Service=search | Routine telemetry | Severity=2 | Scope=4 | Composite=8
- A03-E030: Service=ledger | Routine telemetry | Severity=4","PIVOT_ID=A03-E058

The root cause is identified as event A03-E058 with a composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:

- **A03-E008** (Composite=25): Logs show repetitive housekeeping and status chatter in incident operations, with commentary that seems low salience unless one tracks the global score rule. This event is a structural breadcrumb that sets up dependencies critical for understanding the full timeline.
- **A03-E013** (Composite=25): The update was processed as ordinary background activity in incident operations, with commentary that seems low salience unless one tracks the global score rule. This event also serves as a structural breadcrumb.
- **A03-E020** (Composite=35): Local checks passed with only minor variance in incident operations, and the note references dependencies that only matter when read with the full timeline. This event is another structural breadcrumb.
- **A"
Qwen-2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct,A04,incident,0.4,A04-E063,A04-E063,1,1,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.3560513691481393,1,1,"PIVOT_ID=A04-E063

The root cause is identified as event A04-E063 due to its highest composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:

- **A04-E059** (Composite=2): Config baseline update for cache service, which might have introduced subtle changes affecting system stability.
- **A04-E061** (Composite=2): Config baseline update for api-gateway, potentially altering how requests were handled or routed.
- **A04-E065** (Composite=4): Regional failover rehearsal for ledger service, possibly stressing the system's resilience mechanisms.
- **A04-E067** (Composite=8): Regional failover rehearsal for queue service, further testing the system's ability to handle disruptions.
- **A04-E069** (Composite=4): Regional failover rehearsal for billing service, adding another layer of stress testing to the system.
-","PIVOT_ID=A04-E063

The root cause is identified as event A04-E063 with a composite severity score of 108 (Severity=9 * Scope=12).

Prerequisite events that enabled this root cause include:

- [A04-E002] 2026-05-02 09:07 | Service=ledger | Event=Routine telemetry | Severity=3 | Scope=4 | Composite=12
- [A04-E003] 2026-05-03 10:14 | Service=cache | Event=Routine telemetry | Severity=3 | Scope=2 | Composite=6
- [A04-E004] 2026-05-04 11:21 | Service=queue | Event=Routine telemetry | Severity=3 | Scope=4 | Composite=12
- [A04-E006] 2026"
